,user_id
17537112,1
"7753963,",1
14921061,1
14700683,1
14237867,1
13432159,1
13168278,1
12751336,1
"8424323,",1
"8394781,",1
"8131546,",1
"4872891,",1
17829134,1
"3841710,",1
"3435829,",1
"3296098,",1
"2507730,",1
"1888546,",1
"522229, ",1
"267281, ",1
"2558375,",1
"1780605,",1
10800116,1
10793695,1
15812668,1
10797013,1
12117650,1
10823036,1
12274049,1
16529607,1
16197813,1
15201256,1
15192825,1
15095334,1
15016588,1
14983320,1
14718687,1
14561282,1
14511781,1
13190102,1
12850053,1
12462353,1
12353201,1
11947095,1
11599934,1
11023021,1
10801686,1
13083800,1
15154819,1
11617387,1
10785445,1
11006637,1
10792671,1
11043728,1
10850159,1
10788753,1
10835580,1
10792225,1
10786380,1
10886516,1
10786337,1
11766777,1
10786566,1
10963996,1
12369056,1
10967749,1
10874649,1
10796090,1
10792213,1
11315027,1
15245488,1
15536332,1
16173258,1
"9561577,",1
"1557528,",1
10316172,1
"6090311,",1
"5345659,",1
"5340616,",1
"5329363,",1
"4313945,",1
"4121178,",1
"3959448,",1
"6951274,",1
"8439364,",1
"7327490,",1
"9271159,",1
"7276580,",1
"3834515,",1
"9280204,",1
"9297183,",1
"7943360,",1
11097901,1
10312137,1
"6413068,",1
"9986468,",1
14881604,1
16819757,1
16820948,1
"911528, ",1
"778096, ",1
"712566, ",1
"711553, ",1
"702773, ",1
"693613, ",1
"676744, ",1
"465700, ",1
11782564,1
11522825,1
12745158,1
16890845,1
12198493,1
"4438503,",1
"790412, ",1
17558826,1
17524729,1
17463556,1
17411470,1
17211001,1
16927420,1
"5549225,",1
12868740,1
17346777,1
11303433,1
13202559,1
16735146,1
16491800,1
13942567,1
13855250,1
13170873,1
13096026,1
12027850,1
"8736646,",1
"7075283,",1
"5575126,",1
"5218135,",1
"1124172,",1
"382598, ",1
10474721,1
10295100,1
17896253,1
17829963,1
17746756,1
17400269,1
17391894,1
"4390393,",1
"5258872,",1
"6115219,",1
10928103,1
"1190811,",1
"9280128,",1
"8727231,",1
"1970178,",1
14319589,1
10601328,1
12755924,1
"3454530,",1
13786282,1
"2070669,",1
"8970671,",1
"1953828,",1
"6150691,",1
16687659,1
16393357,1
15841483,1
14852962,1
13769016,1
12738915,1
11040612,1
16771927,1
16541572,1
16468376,1
"7491197,",1
11815429,1
11203231,1
11051768,1
11013477,1
"9419258,",1
10990558,1
10987936,1
10817787,1
11024808,1
10866938,1
10853107,1
"9395627,",1
"9390539,",1
10813718,1
13221638,1
"7742177,",1
"7573520,",1
"7791112,",1
"9429877,",1
"7767925,",1
"8501709,",1
15065417,1
11701301,1
"9377629,",1
"9377593,",1
"9412842,",1
"9377492,",1
"9412866,",1
"9384231,",1
11312190,1
"9377499,",1
"9505125,",1
"9554691,",1
12495626,1
"9398981,",1
"9378307,",1
14197796,1
"9380193,",1
"9377858,",1
"9377996,",1
"9381917,",1
15278998,1
11041005,1
"9473202,",1
12419095,1
"7685984,",1
"8409212,",1
16455817,1
"7682668,",1
"9427490,",1
16764943,1
12291434,1
11651030,1
"8685456,",1
15779874,1
16813128,1
16890322,1
"9996496,",1
"9387599,",1
16863443,1
13923937,1
17810558,1
16759278,1
16806346,1
14888357,1
10799874,1
10682500,1
10626811,1
17616670,1
13037145,1
"8722923,",1
10386344,1
16776875,1
10798335,1
"6596973,",1
"5075996,",1
"8940147,",1
"4669397,",1
"8514867,",1
"9085521,",1
13392366,1
"9924258,",1
"8549718,",1
"3935244,",1
11354934,1
"8906221,",1
"9710692,",1
10620317,1
10794383,1
"9763646,",1
"7222430,",1
"6752325,",1
14085354,1
"9349872,",1
"9389234,",1
"9377827,",1
"9378426,",1
"9377498,",1
17666734,1
17543770,1
17435343,1
17338095,1
17327531,1
17269602,1
17209302,1
17155119,1
17131508,1
17130051,1
17069808,1
17025094,1
"9376949,",1
"9377684,",1
"9377143,",1
"9377961,",1
"9376671,",1
"9376388,",1
"9378337,",1
"9377991,",1
"9377662,",1
17721728,1
17870379,1
17891607,1
13921126,1
16172316,1
16062195,1
16030804,1
15987418,1
15297986,1
15213648,1
14809791,1
14522994,1
14482008,1
13566214,1
17904272,1
13492549,1
13308113,1
13297128,1
12485871,1
10850064,1
10833915,1
10830896,1
10801591,1
13584773,1
"9377128,",1
"9378215,",1
"9377826,",1
"9398685,",1
"9378475,",1
"9378471,",1
"9378101,",1
"9383116,",1
"9377875,",1
"9377801,",1
"9379421,",1
"9377863,",1
"9377804,",1
"9378353,",1
"9377356,",1
"9392815,",1
"9380194,",1
"9378476,",1
"9376736,",1
"9376568,",1
"9378542,",1
"9377842,",1
"9382274,",1
"9401440,",1
"9377900,",1
"9380695,",1
"9377985,",1
"9376420,",1
"9376575,",1
"9377780,",1
"9378323,",1
"9377478,",1
"9377805,",1
"9378242,",1
"9377793,",1
"9377986,",1
"9377612,",1
"9377496,",1
"9376607,",1
"9379607,",1
"9382258,",1
"9377948,",1
"9377815,",1
"9377832,",1
"9378602,",1
"9377886,",1
"9377822,",1
"9377770,",1
"778544, ",1
"799228, ",1
"834699, ",1
"7888469,",1
"6074300,",1
"7541564,",1
"7738405,",1
"7738320,",1
"7738460,",1
"7492574,",1
"7738337,",1
"7738066,",1
"7738392,",1
"7571775,",1
"7738501,",1
"7888648,",1
"8094689,",1
"7337164,",1
"7718138,",1
"7738395,",1
"7738385,",1
"7888696,",1
"7738334,",1
"7738367,",1
"7725358,",1
"6098105,",1
"6134016,",1
"6145531,",1
"6650140,",1
"6813792,",1
"6803583,",1
"6796870,",1
"6794645,",1
"6763760,",1
"6747924,",1
"6746987,",1
"6729097,",1
"6701124,",1
"6645074,",1
"6166421,",1
"6601081,",1
"6588161,",1
"6574913,",1
"6494977,",1
"6389943,",1
"6316422,",1
"6276055,",1
"6240585,",1
"6207190,",1
"7517451,",1
"7738373,",1
"6794981,",1
"7888498,",1
"7043881,",1
"7038936,",1
"7225698,",1
10282513,1
"7484111,",1
"7888512,",1
"9473240,",1
"8446954,",1
"7738356,",1
"7066124,",1
"7888595,",1
14596128,1
"7888231,",1
"6797116,",1
"9445545,",1
"7738312,",1
"7787375,",1
14321199,1
"8336427,",1
"7913599,",1
"7888138,",1
"7739241,",1
"7122876,",1
"8494188,",1
"7888131,",1
"7486187,",1
"7738445,",1
"7888535,",1
"7722409,",1
"8562309,",1
"7738448,",1
"7738417,",1
"7738420,",1
"7738402,",1
"7738412,",1
"7738381,",1
"7738444,",1
"7492576,",1
"7888277,",1
"7746661,",1
"7738391,",1
"7738369,",1
"8046020,",1
"7405901,",1
"7888600,",1
"6823268,",1
"6837406,",1
"6842303,",1
"6865172,",1
"7570551,",1
"7535167,",1
"7491351,",1
"8089209,",1
"7985052,",1
"7776803,",1
"7443504,",1
"7498442,",1
"7304021,",1
"7448725,",1
"7420914,",1
"9076513,",1
11063345,1
"8564923,",1
"7253136,",1
"6765671,",1
17635225,1
15504344,1
11835088,1
"7031848,",1
"8075674,",1
"7570513,",1
"7673805,",1
"9476476,",1
"9864281,",1
15500716,1
13296871,1
10955326,1
10817781,1
10723231,1
10608033,1
10466703,1
10461482,1
"9874252,",1
"9648376,",1
"9530428,",1
"9601557,",1
"9592477,",1
"9567028,",1
"9537963,",1
"9531495,",1
"9473422,",1
"9460942,",1
10155883,1
"9643527,",1
"8001981,",1
11517320,1
11074145,1
"7009994,",1
"7046925,",1
"7020684,",1
"7017905,",1
"7017769,",1
"7013528,",1
"7013369,",1
"7011770,",1
"7010101,",1
"7010017,",1
"7009915,",1
"7085472,",1
"7009630,",1
"7008420,",1
"7007168,",1
"7006557,",1
"7005410,",1
"6988461,",1
"6987912,",1
"6921420,",1
"6896011,",1
"7060305,",1
"7089175,",1
"8844356,",1
"7747838,",1
"8763778,",1
"8740273,",1
"8593471,",1
"8508648,",1
"8454517,",1
"8408674,",1
"8367748,",1
"8356873,",1
"7770807,",1
"7699688,",1
"7098898,",1
"7510170,",1
"7315384,",1
"7311578,",1
"7306160,",1
"7220443,",1
"7183232,",1
"7179294,",1
"7139220,",1
"7131709,",1
"7739647,",1
"7740077,",1
"842818, ",1
"7052549,",1
10851083,1
10860159,1
10830683,1
10839684,1
10850581,1
10852105,1
"6608647,",1
"5828826,",1
"5355858,",1
"8852730,",1
14017249,1
14092439,1
"9490669,",1
"5490049,",1
"7140081,",1
14016511,1
"5335718,",1
13903377,1
"1965177,",1
14874815,1
"7313473,",1
10839307,1
10851830,1
10842348,1
10839569,1
10854062,1
10834968,1
10852993,1
10842072,1
10805855,1
10839720,1
10839834,1
10804278,1
10862002,1
10804127,1
10861577,1
10859508,1
10839740,1
10854049,1
10831425,1
10853850,1
10806996,1
10845848,1
10834776,1
10846514,1
"1322920,",1
14928544,1
"7738457,",1
"817756, ",1
"806743, ",1
"801994, ",1
"783923, ",1
15109629,1
14906740,1
11899551,1
17232161,1
16992231,1
16956227,1
16952531,1
16794723,1
16082767,1
"9797872,",1
"2499241,",1
"1997925,",1
"1730495,",1
"1246118,",1
"1110954,",1
"1104733,",1
"1080332,",1
"909372, ",1
"807129, ",1
14803920,1
14872780,1
"2238781,",1
14883755,1
"6140253,",1
16700637,1
16238068,1
"1800507,",1
15523456,1
15062566,1
14846364,1
11686203,1
16280179,1
14880232,1
15293937,1
14965088,1
14935692,1
14874102,1
"7516472,",1
16999512,1
16292209,1
16085482,1
15294033,1
10814844,1
10843040,1
10854080,1
10846187,1
"7738379,",1
"7339502,",1
"7248908,",1
10803528,1
10807766,1
10806905,1
10804516,1
10805561,1
10811333,1
10804206,1
10840159,1
10804106,1
10803317,1
10811240,1
10803838,1
10819918,1
10805431,1
10803381,1
10809536,1
10804858,1
10814949,1
"7878552,",1
"8869037,",1
"6910180,",1
"7883803,",1
"7697396,",1
"8015172,",1
"7924019,",1
"7738520,",1
"7496606,",1
13099679,1
11832705,1
"8014735,",1
"7888602,",1
"7690070,",1
"7492572,",1
"6927352,",1
"8841997,",1
"7738772,",1
"8959551,",1
"7888708,",1
"7881080,",1
"7738486,",1
"7738354,",1
"7573578,",1
10803465,1
10804105,1
10807676,1
10851871,1
10811361,1
10853954,1
10838886,1
10804961,1
10807660,1
10840778,1
10844385,1
10830665,1
10808438,1
10807008,1
10809159,1
10809335,1
10832943,1
10804584,1
10855633,1
10835323,1
10809228,1
10819877,1
10842155,1
10853818,1
10807657,1
10839597,1
10835318,1
10851977,1
10825091,1
10820691,1
10804517,1
10804408,1
10805927,1
10803368,1
10854025,1
10804551,1
10834911,1
10816396,1
10851845,1
10804414,1
10807690,1
10820268,1
10807252,1
10804302,1
10815023,1
10816286,1
10804578,1
10807859,1
12117480,1
"7960360,",1
10573306,1
17331753,1
16915062,1
15806479,1
14233458,1
"8712911,",1
16256702,1
15952660,1
15712847,1
14811126,1
15045906,1
15034526,1
14829244,1
15080685,1
12061734,1
17943653,1
17892565,1
17885146,1
17855788,1
17845615,1
17793871,1
17752173,1
17696607,1
16997906,1
17329762,1
17526835,1
16960744,1
16708915,1
16342442,1
16078081,1
15406605,1
16785309,1
15043641,1
"8766409,",1
17731163,1
17461359,1
16796982,1
10439869,1
16477664,1
16419850,1
14447200,1
14432565,1
16876179,1
15213125,1
14820733,1
14812644,1
10460626,1
17370858,1
17215266,1
10730932,1
17201675,1
"9136749,",1
"8781037,",1
"6478716,",1
"9251303,",1
"8376159,",1
"7133041,",1
"8613674,",1
"8740903,",1
"7867486,",1
"8414399,",1
"6990370,",1
16591866,1
"3952332,",1
"6443986,",1
"8565314,",1
12403919,1
"9599111,",1
"9116170,",1
12927729,1
12444701,1
"9308374,",1
"7093799,",1
13472995,1
"8408095,",1
"8129462,",1
17066805,1
16270708,1
16069682,1
15924990,1
"7531226,",1
"8487802,",1
"6771056,",1
"8799236,",1
"3487192,",1
"8410556,",1
"8486931,",1
"6782246,",1
"8066112,",1
"8630537,",1
"6082793,",1
"7717976,",1
10559539,1
"8534897,",1
10277094,1
"8494647,",1
"9913790,",1
14837736,1
14009109,1
"246668, ",1
"7364245,",1
"6699018,",1
"6457834,",1
"6405049,",1
"6395289,",1
"6127521,",1
"5994330,",1
"5972893,",1
"5862870,",1
"5774751,",1
"5768434,",1
"5734728,",1
"5575393,",1
"3275004,",1
"3146905,",1
"3076021,",1
"3057362,",1
"3057129,",1
"1423748,",1
"1387736,",1
"1198630,",1
"8550339,",1
"8580458,",1
"9070802,",1
16879935,1
"3275735,",1
"8622942,",1
"7747530,",1
"7159006,",1
"6807654,",1
"8742867,",1
17695044,1
17265258,1
17051011,1
16463609,1
"9233762,",1
13856052,1
13295591,1
12320608,1
10256733,1
"9697684,",1
"9489849,",1
"9438776,",1
"9360323,",1
"9304261,",1
"970879, ",1
"145312, ",1
16651589,1
"137399, ",1
"8713113,",1
"9638580,",1
10145476,1
"9029278,",1
"8958777,",1
"9984006,",1
17000517,1
16720347,1
"9805481,",1
10803077,1
"8675560,",1
"9339337,",1
10731432,1
17299166,1
16989028,1
16899886,1
17050671,1
16785860,1
16780945,1
16421897,1
15423310,1
10274765,1
"8782217,",1
"8730752,",1
"8819656,",1
"105319, ",1
17433664,1
"9232525,",1
"8678092,",1
"8723365,",1
"8782327,",1
"9378050,",1
"8722191,",1
"8978196,",1
10479781,1
"9007093,",1
"9742516,",1
"8670985,",1
"8987642,",1
"8852605,",1
"9815069,",1
"8801468,",1
"9796090,",1
"9004021,",1
"9434185,",1
13335604,1
12849285,1
"9930926,",1
"8810692,",1
"8122914,",1
"6167229,",1
"9068081,",1
17444675,1
17402439,1
17316862,1
17109802,1
16822015,1
16813890,1
16788380,1
16757107,1
16265929,1
15068333,1
14890119,1
14870653,1
14812863,1
14293809,1
13882455,1
12872273,1
11011940,1
"9566796,",1
14955726,1
15089950,1
15155805,1
15900619,1
15104387,1
13140746,1
11995150,1
"7084538,",1
16886910,1
16791216,1
16413736,1
16339243,1
15977153,1
15864373,1
15893821,1
15841715,1
15815690,1
15138544,1
15099001,1
14594860,1
"9199483,",1
"8808133,",1
12984591,1
16754830,1
"9495492,",1
"7090354,",1
"9620515,",1
"7089599,",1
"4871105,",1
10577372,1
"9192199,",1
"9242090,",1
"6340499,",1
"6210481,",1
"5930370,",1
"8753364,",1
15891804,1
"8597549,",1
"1257045,",1
"7039105,",1
15681896,1
"5063950,",1
"4228358,",1
"1828854,",1
16352857,1
"9299731,",1
"5287391,",1
"1143639,",1
16651800,1
"675600, ",1
"1336394,",1
"2601222,",1
"8046499,",1
"9115473,",1
"8624384,",1
"8449537,",1
"4197777,",1
"4227219,",1
17466819,1
16862640,1
16763824,1
16235041,1
"7273183,",1
"8338774,",1
"5895798,",1
"7516669,",1
"8061673,",1
"6059193,",1
"6153930,",1
"5599043,",1
"8828296,",1
"1472276,",1
"4569236,",1
15325820,1
13821534,1
16342085,1
16393072,1
16717449,1
15835490,1
15744294,1
13470770,1
13449150,1
12726244,1
12153642,1
11016096,1
10770581,1
"9817512,",1
"9503276,",1
"9343755,",1
"8964647,",1
"8941446,",1
"8004014,",1
"6842662,",1
11676488,1
16665856,1
17691063,1
17591879,1
17560329,1
17224141,1
17678666,1
17822056,1
"9681322,",1
"8359998,",1
15067109,1
13665646,1
"8914902,",1
"8718358,",1
"8850540,",1
"9298965,",1
13467482,1
13335590,1
"9538853,",1
15131385,1
"8691649,",1
17510694,1
16549789,1
"6814308,",1
16455831,1
15307556,1
13335626,1
12300590,1
11189340,1
17522300,1
17460200,1
17357353,1
"9550238,",1
"9178468,",1
"8463786,",1
12106268,1
"8481224,",1
"8683670,",1
15970458,1
10771755,1
16612168,1
15203066,1
"8692834,",1
"8687599,",1
"8427816,",1
"4213009,",1
15812693,1
15501953,1
"9394521,",1
16233372,1
16029715,1
13132071,1
"7081136,",1
14681046,1
11086312,1
17341559,1
"8460084,",1
17327997,1
17192356,1
16988214,1
16713607,1
16678601,1
16272531,1
"7945992,",1
"7968301,",1
10789216,1
"8702897,",1
"8808240,",1
"8520137,",1
"9121943,",1
"8535207,",1
"7457345,",1
"8820241,",1
"8028576,",1
"7958433,",1
"9748928,",1
"8475258,",1
"6069063,",1
"6208880,",1
"6457861,",1
14794642,1
"6047102,",1
"6018426,",1
10838892,1
10109326,1
10507163,1
16896460,1
13989315,1
13332884,1
12172772,1
11931811,1
10700334,1
"7944122,",1
"6104563,",1
10314118,1
17684234,1
14721064,1
13714434,1
11401532,1
11365161,1
10607859,1
14795306,1
"6054370,",1
"6184491,",1
"6248697,",1
"6257491,",1
10499589,1
"7241835,",1
10353901,1
13767881,1
12260066,1
"9261522,",1
"6229537,",1
12705192,1
11060171,1
"6106705,",1
"9900717,",1
14714625,1
14307615,1
12788238,1
12478061,1
11141532,1
10685961,1
10574254,1
10494380,1
10073943,1
14794670,1
14794523,1
14795799,1
14796667,1
14794709,1
14797772,1
14803652,1
14797425,1
14794763,1
14805852,1
14795946,1
14804557,1
14825407,1
14794652,1
14798127,1
14812956,1
14798406,1
14804207,1
14794641,1
14794925,1
14811016,1
14810110,1
14810599,1
14840337,1
14794689,1
14794646,1
14794585,1
14796086,1
14794667,1
14794601,1
14805950,1
14795855,1
14795673,1
14794792,1
14798755,1
14795903,1
14794663,1
14797040,1
14809029,1
14794659,1
14796645,1
14796058,1
14797387,1
14794598,1
14794569,1
14795177,1
14795627,1
14810134,1
14794565,1
14302905,1
14302954,1
"8779367,",1
10534995,1
17770424,1
17767184,1
17697925,1
17412609,1
17378450,1
17207678,1
17056854,1
16863190,1
16859970,1
16857923,1
16780681,1
16762654,1
15820344,1
14982857,1
16755763,1
16233643,1
14779043,1
"6624481,",1
"7380900,",1
"8023950,",1
"6568309,",1
17811905,1
16764425,1
16755247,1
11352879,1
17744659,1
17731169,1
17693864,1
17608471,1
17561334,1
17025875,1
14757600,1
14102457,1
13752569,1
10817609,1
10567654,1
10563270,1
17073758,1
16757145,1
15682163,1
15358965,1
13994884,1
"9947942,",1
"9944820,",1
"9892618,",1
"7609051,",1
"8015119,",1
"9031740,",1
"6664725,",1
"9321893,",1
11403235,1
"7374831,",1
"9677044,",1
"7840855,",1
10394122,1
"8164342,",1
"7873412,",1
12830503,1
"9314973,",1
10726713,1
10493332,1
10383569,1
"6147373,",1
"7260348,",1
10526452,1
15000774,1
10704671,1
10519379,1
"6184490,",1
"8196875,",1
"7071176,",1
"8653218,",1
"9985196,",1
"7049946,",1
"8427060,",1
"4764026,",1
"7271409,",1
10509550,1
"7010653,",1
10501260,1
"7571673,",1
"8117864,",1
"7022706,",1
"7657951,",1
"7714473,",1
"5004329,",1
"8518497,",1
"9015953,",1
10500131,1
"8892002,",1
"7544258,",1
"9317206,",1
"8087468,",1
14811405,1
14795606,1
"6457885,",1
"5960526,",1
"6537660,",1
"6507583,",1
"6283412,",1
"6256482,",1
"6240740,",1
"6121272,",1
"6117228,",1
"6117052,",1
"6085886,",1
"6085847,",1
"6061195,",1
"6051832,",1
"6050646,",1
"6050585,",1
"6037713,",1
"6023830,",1
"6001883,",1
"5998401,",1
"5991388,",1
"5991227,",1
"5978882,",1
"6537757,",1
"6904612,",1
"7026908,",1
15055990,1
17598935,1
17315512,1
17178453,1
17124128,1
17039181,1
16833089,1
16797934,1
16776182,1
16750280,1
15036313,1
"7068843,",1
14951672,1
14478841,1
13879949,1
13631527,1
"9938122,",1
"7628664,",1
"7504863,",1
"7079037,",1
"7079001,",1
"5970431,",1
"5959056,",1
14810607,1
"5947002,",1
"236473, ",1
"6460897,",1
"7685513,",1
"6461844,",1
14728699,1
14707922,1
"9463941,",1
"9293438,",1
"7054531,",1
17582223,1
17277790,1
17271291,1
"6127520,",1
17360352,1
16796466,1
11039781,1
"8883614,",1
"8877286,",1
"8552998,",1
"7700703,",1
"6458190,",1
"810964, ",1
"436187, ",1
"6459903,",1
"8848367,",1
"4703620,",1
"7946126,",1
"7359163,",1
"8814348,",1
"7361834,",1
"8917486,",1
"8596523,",1
"8379945,",1
"7163766,",1
"9462419,",1
"8633782,",1
"8830733,",1
"8345696,",1
"8819056,",1
"345348, ",1
"5282162,",1
"9006545,",1
"7464458,",1
"5894221,",1
"6472782,",1
17809884,1
17812012,1
17933274,1
"6583449,",1
14825402,1
14810208,1
14810359,1
15620012,1
14801600,1
14810963,1
14810258,1
14810278,1
14811096,1
14807106,1
14794550,1
14794607,1
14801612,1
14805863,1
14794675,1
14810562,1
14824111,1
14810395,1
14829184,1
14827566,1
14812808,1
14815153,1
14810280,1
14800650,1
14810505,1
14798514,1
14814457,1
14808831,1
14807487,1
14823305,1
14810570,1
14811553,1
14795785,1
14803924,1
14794673,1
14839309,1
14811130,1
14803680,1
14794694,1
14805319,1
14804075,1
14807097,1
14797429,1
14794649,1
14807111,1
14810390,1
"9971235,",1
"8486523,",1
"4101673,",1
"6335666,",1
"6289554,",1
"6175394,",1
"6140738,",1
"6131439,",1
"6077376,",1
"6060395,",1
"6052383,",1
"5279491,",1
"3965355,",1
"9944756,",1
"3523254,",1
"1519186,",1
"1467235,",1
"1320199,",1
15185269,1
13632581,1
10997180,1
"9409521,",1
"6519922,",1
"7891746,",1
11219257,1
"8480842,",1
11900408,1
"8653132,",1
"8598919,",1
"8403652,",1
"9957785,",1
10308493,1
"9751672,",1
"6730921,",1
"9736838,",1
14083477,1
11178817,1
16813271,1
10080309,1
11182315,1
12190598,1
"9932243,",1
"7764397,",1
"5961666,",1
"5103131,",1
15216701,1
11853870,1
"3845721,",1
"4306648,",1
"9456138,",1
15094337,1
15087700,1
15087302,1
15099607,1
15083016,1
15084769,1
15086951,1
15082427,1
15094742,1
15089043,1
15088286,1
15085895,1
15094076,1
15095159,1
15088912,1
15087310,1
15083430,1
15082347,1
15094095,1
15081560,1
15087823,1
15097715,1
15081898,1
15087109,1
15085840,1
15084766,1
15082407,1
15081612,1
15085425,1
15089278,1
15081568,1
15081865,1
15081599,1
15082665,1
15084637,1
15081887,1
15081864,1
15086911,1
15082198,1
15081912,1
15085332,1
15081743,1
15085531,1
15081608,1
15086898,1
15084670,1
15086438,1
15083189,1
15081616,1
15095987,1
15140569,1
15095415,1
15094735,1
15119903,1
15106171,1
15087049,1
15081843,1
15394835,1
15291452,1
15096836,1
15094231,1
15089575,1
15112725,1
15090961,1
15094044,1
15705550,1
15086829,1
15084721,1
15086510,1
15407914,1
15099525,1
15109454,1
15087308,1
15115300,1
15087226,1
15121892,1
15081885,1
15086117,1
15084411,1
15101247,1
15090828,1
15084900,1
15088788,1
15090389,1
15089916,1
15094227,1
15081902,1
15091264,1
15085864,1
15865173,1
15288736,1
15129234,1
15093553,1
15100182,1
15085548,1
15081619,1
15082417,1
10332381,1
"6651768,",1
"6613543,",1
"7040230,",1
"6764991,",1
"6629842,",1
"6627795,",1
"6616975,",1
"6615487,",1
"6614190,",1
"6614063,",1
"6608413,",1
"6608139,",1
"6607553,",1
"6604408,",1
"6593855,",1
"6593328,",1
"6593297,",1
"6592276,",1
"6608715,",1
11038042,1
10606727,1
10044071,1
"6603968,",1
"6604826,",1
"6599210,",1
"6609370,",1
"6639586,",1
"6630676,",1
"6626849,",1
"6604696,",1
"6602697,",1
"6626518,",1
"6626321,",1
"8471315,",1
"7316082,",1
"6607361,",1
"6642317,",1
"6604963,",1
"6597391,",1
"6628644,",1
"6614750,",1
"7529436,",1
"6613084,",1
"6609454,",1
"6606544,",1
"6604003,",1
"9906821,",1
"6627955,",1
15081533,1
"6617143,",1
"6606392,",1
"6606385,",1
"6605199,",1
"6604558,",1
"6598787,",1
"6598783,",1
"6598644,",1
"6596693,",1
"6595713,",1
"6595660,",1
"6595590,",1
"6594652,",1
"6594634,",1
"6593817,",1
"6593721,",1
"6593676,",1
"6593657,",1
"6593153,",1
"6593026,",1
"6592947,",1
15082166,1
"6607533,",1
"6616207,",1
"6617049,",1
"9615372,",1
"6607065,",1
17146257,1
17096933,1
16995122,1
15615779,1
14474222,1
13894944,1
11268363,1
10439318,1
"9411109,",1
"6622116,",1
"9149972,",1
"8772123,",1
"8711785,",1
"6632349,",1
"6632140,",1
"6632006,",1
"6624958,",1
"6624690,",1
"6622499,",1
15089172,1
12852670,1
12854221,1
17435047,1
17061019,1
17032920,1
16205229,1
15340818,1
11526665,1
11234774,1
"9762366,",1
"8931579,",1
17891178,1
17748368,1
17285156,1
16804976,1
16794176,1
16040905,1
15444075,1
15311266,1
15253483,1
15009421,1
"7176360,",1
17646886,1
17617907,1
17067659,1
17093316,1
17521069,1
"7318319,",1
"7986095,",1
"9176213,",1
"7425694,",1
"7997571,",1
"9152969,",1
12724908,1
10395650,1
"8401087,",1
"9771024,",1
17145829,1
17546817,1
16538280,1
"7285584,",1
13420911,1
17271947,1
16154654,1
"9726220,",1
"9686795,",1
"9476993,",1
"7759087,",1
17482574,1
16407274,1
12861836,1
16210822,1
"8326448,",1
"8162320,",1
"8023279,",1
"8022224,",1
"7513747,",1
"7501441,",1
"7496057,",1
"7470135,",1
"7468896,",1
"7464070,",1
"7463741,",1
"7458834,",1
"7454540,",1
"7449505,",1
"7442105,",1
"7414474,",1
"7399270,",1
"7357228,",1
"7353035,",1
"7343145,",1
"7329949,",1
"8563413,",1
"8799189,",1
"9008426,",1
13210079,1
16131361,1
14856313,1
14762321,1
14403716,1
14019418,1
13722822,1
13686843,1
13586655,1
13476135,1
13069113,1
"9190050,",1
12544757,1
12412387,1
10897377,1
10884861,1
10843502,1
10600466,1
10539545,1
"9662607,",1
"9529851,",1
12913796,1
12916479,1
12917050,1
12917239,1
12872405,1
12888769,1
14525354,1
14063688,1
12928641,1
12853576,1
13248665,1
12959231,1
12886528,1
13212688,1
12924819,1
12889012,1
12882657,1
12859707,1
12858765,1
12867661,1
13506076,1
12860172,1
12865284,1
15026692,1
13184045,1
12870814,1
12886391,1
13933875,1
12853581,1
12853502,1
12853366,1
12860873,1
12852006,1
12853091,1
12863722,1
12854197,1
12857794,1
12861440,1
12859928,1
12942410,1
12853516,1
12865880,1
13211082,1
12859969,1
12854583,1
12856304,1
12853276,1
12859934,1
12859423,1
13159365,1
12925798,1
12917248,1
15282616,1
12921255,1
12915297,1
14208638,1
12983769,1
12965982,1
12870674,1
14305804,1
17065340,1
16733632,1
14982932,1
12924960,1
14908496,1
13952304,1
13912141,1
13894361,1
13365285,1
13217827,1
13209595,1
13206833,1
13111289,1
12921785,1
12925076,1
14839113,1
13249402,1
12927045,1
12882719,1
12874249,1
12867386,1
12855547,1
12861368,1
13561524,1
12980228,1
14951950,1
13217716,1
12925929,1
16257110,1
15445479,1
15088838,1
15043785,1
15025248,1
13207844,1
12978199,1
12965660,1
12932764,1
"7455850,",1
"6613654,",1
"7459130,",1
14277242,1
14271260,1
14271279,1
14271026,1
14271366,1
14271226,1
14270510,1
14271265,1
14272335,1
14271314,1
14271354,1
14271498,1
14271253,1
14272346,1
14270727,1
14272205,1
14272307,1
14271178,1
14271399,1
14271254,1
14277004,1
14275482,1
14270965,1
14271332,1
14273353,1
14271409,1
14270866,1
14270849,1
14269979,1
14270801,1
14269998,1
14270783,1
14270201,1
14270105,1
14270813,1
14270772,1
14271272,1
14270824,1
14270115,1
14270110,1
14271153,1
14270833,1
14272331,1
14271177,1
14272285,1
14270778,1
14275765,1
14270483,1
"8166780,",1
14270846,1
14270509,1
14272292,1
14270828,1
14271140,1
14274535,1
14275924,1
14274713,1
14271187,1
14271032,1
14274751,1
14271413,1
14275959,1
14275738,1
"6425229,",1
"6299623,",1
"7738357,",1
"7712634,",1
"7978119,",1
"7035710,",1
"8591891,",1
"7946508,",1
14271320,1
14271349,1
14271350,1
14273033,1
14270798,1
14275961,1
14277171,1
14270517,1
14275778,1
14279836,1
14272433,1
14690149,1
14274160,1
14275757,1
14277177,1
14277538,1
14270565,1
14277247,1
14270359,1
14275874,1
14270880,1
14271392,1
14270721,1
14276783,1
14270083,1
14270803,1
14270299,1
14270789,1
