movie_id,user_id,rating,genre
17421,250,10,2
17421,251,10,2
17421,252,9,2
17421,253,10,2
17421,254,10,2
17421,255,10,2
17421,256,10,2
17421,257,10,2
17421,258,10,2
17421,259,10,2
17421,260,10,2
17421,261,10,2
17421,262,10,2
17421,263,10,2
17421,264,10,2
17421,265,10,2
17421,266,10,2
17421,267,10,2
17421,268,10,2
17421,269,10,2
17421,270,10,2
17421,100,10,2
17421,271,10,2
17421,272,10,2
17421,273,10,2
17421,274,10,2
17421,275,10,2
17421,276,10,2
17421,277,10,2
17421,278,10,2
17421,279,10,2
17421,280,10,2
10200,281,10,7
10200,282,10,7
10200,283,10,7
10200,284,10,7
10200,285,10,7
10200,286,10,7
10200,287,10,7
10200,288,10,7
10200,289,10,7
10200,290,10,7
10200,291,10,7
10200,292,10,7
10200,293,10,7
10200,294,10,7
10200,295,10,7
10200,296,10,7
10200,297,10,7
10200,298,10,7
10200,299,10,7
10200,300,10,7
10200,301,10,7
10200,302,10,7
10200,303,10,7
10200,304,10,7
10200,301,10,7
10200,305,10,7
10200,100,7,7
10200,306,10,7
10200,307,10,7
10200,308,10,7
10200,309,10,7
10200,310,10,7
154667,311,10,2
154667,312,10,2
154667,313,10,2
154667,314,10,2
154667,315,10,2
154667,316,10,2
154667,317,10,2
154667,318,10,2
154667,319,10,2
154667,320,10,2
154667,321,10,2
154667,322,10,2
154667,323,10,2
154667,324,10,2
154667,325,10,2
10016,326,10,5
10016,327,10,5
10016,328,10,5
10016,329,10,5
10016,330,10,5
10016,331,10,5
10016,332,10,5
10016,333,10,5
10016,334,10,5
10016,335,10,5
10016,336,10,5
10016,337,10,5
10016,338,8,5
10016,339,10,5
10016,340,10,5
10016,341,10,5
10016,342,10,5
10016,343,10,5
10016,344,10,5
10016,345,10,5
10016,346,10,5
10016,134,9,5
10016,347,10,5
10016,252,10,5
10016,348,10,5
10016,349,10,5
10016,350,9,5
10016,351,8,5
10016,352,10,5
10016,353,9,5
10016,354,10,5
10016,355,10,5
10016,356,9,5
187320,357,10,4
187320,358,8,4
187320,359,10,4
187320,360,9,4
187320,361,9,4
187320,362,10,4
187320,71,9,4
187320,363,9,4
187320,364,10,4
187320,365,10,4
187320,366,9,4
187320,367,8,4
187320,368,10,4
187320,369,8,4
187320,370,9,4
187320,371,9,4
187320,84,9,4
187320,372,8,4
187320,373,10,4
187320,374,8,4
35939,375,10,8
35939,376,10,8
35939,377,10,8
35939,378,10,8
35939,379,10,8
35939,380,10,8
35939,381,10,8
35939,382,10,8
35939,383,10,8
35939,384,10,8
35939,385,10,8
35939,386,10,8
35939,387,10,8
35939,388,10,8
35939,389,10,8
35939,390,10,8
35939,391,10,8
35939,392,10,8
35939,393,10,8
35939,394,10,8
35939,395,10,8
18988,396,10,9
18988,397,10,9
18988,398,10,9
18988,399,10,9
18988,400,10,9
18988,401,10,9
18988,402,10,9
18988,403,10,9
18988,404,10,9
18988,405,10,9
18988,406,10,9
18988,407,10,9
18988,408,10,9
18988,293,10,9
18988,409,10,9
18988,410,10,9
18988,411,10,9
18988,412,10,9
18988,413,10,9
18988,414,10,9
18988,415,10,9
18988,416,10,9
18988,417,10,9
18988,418,10,9
18988,419,8,9
18988,420,10,9
18988,421,10,9
18988,422,10,9
18988,423,10,9
18988,424,10,9
18988,425,10,9
18988,426,10,9
18988,427,10,9
18988,428,10,9
18988,197,10,9
18988,429,10,9
18988,430,8,9
18988,431,10,9
18988,268,9,9
18988,432,10,9
18988,433,10,9
69105,434,10,4
69105,435,10,4
69105,436,10,4
69105,437,10,4
69105,438,10,4
69105,439,10,4
69105,440,10,4
69105,441,10,4
69105,442,10,4
69105,443,10,4
69105,444,10,4
69105,445,10,4
69105,446,10,4
69105,447,10,4
69105,448,10,4
69105,449,9,4
69105,450,10,4
69105,451,10,4
69105,452,10,4
69105,453,10,4
69105,134,7,4
69105,454,10,4
69105,455,10,4
69105,456,10,4
69105,457,10,4
69105,138,10,4
69105,458,8,4
69105,459,9,4
69105,460,10,4
69105,461,10,4
69105,462,10,4
69105,463,10,4
69105,464,10,4
156464,465,10,2
156464,466,10,2
156464,467,9,2
156464,468,10,2
156464,211,10,2
156464,469,10,2
156464,470,10,2
156464,471,10,2
156464,472,10,2
156464,136,9,2
156464,218,10,2
156464,473,10,2
156464,474,10,2
156464,475,10,2
156464,476,10,2
156464,477,10,2
10002,478,10,7
10002,339,10,7
10002,479,10,7
10002,480,10,7
10002,481,10,7
10002,482,10,7
10002,483,10,7
10002,484,10,7
10002,414,10,7
10002,485,10,7
10002,486,8,7
10002,487,10,7
10002,106,10,7
10002,488,10,7
10002,489,10,7
10002,490,10,7
10002,491,10,7
10002,492,10,7
10002,493,10,7
10002,494,10,7
10002,495,10,7
10002,496,10,7
10002,497,10,7
10002,22,10,7
10002,498,10,7
10002,396,10,7
10002,499,10,7
10002,500,7,7
10002,501,10,7
10002,502,10,7
10002,503,10,7
10002,504,10,7
10002,505,10,7
10002,506,10,7
10002,260,10,7
10002,507,9,7
10002,508,10,7
10102,509,10,8
10102,510,9,8
10102,511,10,8
10102,512,10,8
10102,513,10,8
10102,514,10,8
10102,515,9,8
10102,269,10,8
10102,516,10,8
10102,517,10,8
10102,518,10,8
10102,519,10,8
10102,520,10,8
10102,521,10,8
10102,522,10,8
10102,268,10,8
10102,523,10,8
10102,524,10,8
10102,525,10,8
10102,526,10,8
10102,527,10,8
10102,528,10,8
10102,529,10,8
10102,34,10,8
10102,530,10,8
10102,531,10,8
10102,532,10,8
10102,533,10,8
17159,534,10,2
17159,535,10,2
17159,536,10,2
17159,537,9,2
17159,538,10,2
17159,539,10,2
17159,540,10,2
17159,541,10,2
17159,542,8,2
17159,543,9,2
17159,544,10,2
17159,545,10,2
17159,546,10,2
17159,547,10,2
17159,548,10,2
17159,518,10,2
17159,549,10,2
17159,550,10,2
17159,551,9,2
17159,552,8,2
17159,553,10,2
17159,554,9,2
17159,555,9,2
17159,451,10,2
17159,556,9,2
17159,115,7,2
17159,557,10,2
17159,558,10,2
17159,559,9,2
17159,560,10,2
17159,100,9,2
17159,561,10,2
106360,562,10,2
106360,563,9,2
106360,116,8,2
106360,564,10,2
106360,565,10,2
106360,566,10,2
106360,567,10,2
106360,568,10,2
106360,569,10,2
106360,570,10,2
106360,571,10,2
106360,572,10,2
106360,573,10,2
106360,574,8,2
106360,62,9,2
106360,575,10,2
106360,576,10,2
106360,577,10,2
106360,578,10,2
106360,579,10,2
106360,475,10,2
106360,580,10,2
106360,113,10,2
106360,581,10,2
29217,582,10,6
29217,583,10,6
29217,584,10,6
29217,585,10,6
29217,586,10,6
29217,587,8,6
29217,444,9,6
29217,399,10,6
29217,398,10,6
29217,254,8,6
29217,588,10,6
29217,589,10,6
29217,135,10,6
29217,590,10,6
29217,591,10,6
29217,184,10,6
29217,402,9,6
29217,592,10,6
29217,593,10,6
29217,594,10,6
29217,595,10,6
29217,596,10,6
29217,597,10,6
29217,598,9,6
29217,599,10,6
29217,600,10,6
29217,601,9,6
29217,354,10,6
29217,602,10,6
29217,553,10,6
29217,603,10,6
29217,604,10,6
29217,605,10,6
29217,606,10,6
29217,607,10,6
29217,608,10,6
29217,609,10,6
29217,610,10,6
29217,611,10,6
29217,269,10,6
29217,278,10,6
18847,612,10,8
18847,613,10,8
18847,614,10,8
18847,409,10,8
18847,512,8,8
18847,615,10,8
18847,616,10,8
18847,617,10,8
18847,618,10,8
18847,619,10,8
18847,620,10,8
18847,621,10,8
18847,622,10,8
18847,623,10,8
18847,624,10,8
18847,625,10,8
18847,626,10,8
18847,627,10,8
18847,628,10,8
18847,629,10,8
18847,630,10,8
18847,631,10,8
18847,632,10,8
18847,633,10,8
18847,634,10,8
18847,635,10,8
22126,636,10,2
22126,637,10,2
22126,638,10,2
22126,639,10,2
22126,640,10,2
22126,641,10,2
22126,642,10,2
22126,643,10,2
22126,644,10,2
22126,645,10,2
22126,646,10,2
22126,647,10,2
22126,648,10,2
22126,649,10,2
22126,650,10,2
22126,651,10,2
22126,652,10,2
22126,653,10,2
22126,654,10,2
22126,655,8,2
22126,656,9,2
22126,538,10,2
22126,657,10,2
22126,333,10,2
22126,658,10,2
22126,659,9,2
22126,660,9,2
22126,661,9,2
22126,662,10,2
22126,663,10,2
22126,664,10,2
22126,665,10,2
22126,605,10,2
22126,666,10,2
22126,667,10,2
82432,668,10,2
82432,669,10,2
82432,670,10,2
82432,671,9,2
82432,672,10,2
82432,435,7,2
82432,673,10,2
82432,674,10,2
82432,675,10,2
82432,676,10,2
82432,677,10,2
82432,678,9,2
82432,679,10,2
82432,275,10,2
82432,680,10,2
82432,681,10,2
82432,100,5,2
82432,435,10,2
82432,479,10,2
82432,682,10,2
82432,683,10,2
82432,684,10,2
82432,685,10,2
82432,686,8,2
82432,687,10,2
82432,688,10,2
82432,689,8,2
82432,690,10,2
82432,691,10,2
197647,692,10,3
197647,693,10,3
197647,694,10,3
197647,695,10,3
197647,696,10,3
197647,697,9,3
197647,104,10,3
197647,311,10,3
197647,698,10,3
197647,699,10,3
197647,700,10,3
35901,701,10,10
35901,435,9,10
35901,702,10,10
35901,703,10,10
35901,704,10,10
35901,705,10,10
35901,706,10,10
35901,707,10,10
35901,708,10,10
35901,709,10,10
35901,378,10,10
35901,710,10,10
35901,711,10,10
35901,712,10,10
35901,713,10,10
35901,714,10,10
35901,715,9,10
35901,716,10,10
35901,717,10,10
35901,718,10,10
35901,719,10,10
35901,720,8,10
35901,721,10,10
35901,722,9,10
35901,723,10,10
35901,724,10,10
35901,605,10,10
35901,725,10,10
35901,190,10,10
35901,440,10,10
35901,726,10,10
35901,727,10,10
35901,728,10,10
35901,729,10,10
35901,277,10,10
35901,126,10,10
35901,730,10,10
24452,731,10,7
24452,615,10,7
24452,732,10,7
24452,294,10,7
24452,733,10,7
24452,341,10,7
24452,734,10,7
24452,735,9,7
24452,736,10,7
24452,737,10,7
24452,738,10,7
24452,739,10,7
24452,740,10,7
24452,741,10,7
24452,742,10,7
24452,743,10,7
24452,744,9,7
24452,271,10,7
24452,745,10,7
24452,553,10,7
24452,746,10,7
24452,618,10,7
24452,747,10,7
24452,748,10,7
24452,749,10,7
24452,750,10,7
24452,751,10,7
24452,752,10,7
24452,753,9,7
24452,260,9,7
24452,754,10,7
24452,755,10,7
24452,756,10,7
24452,757,9,7
24452,758,10,7
24452,759,10,7
24452,252,9,7
24452,760,10,7
24452,761,10,7
24452,552,9,7
24452,762,10,7
24452,763,10,7
24452,764,10,7
24452,765,10,7
24452,766,9,7
24452,767,10,7
32686,768,10,4
32686,769,10,4
32686,770,10,4
32686,771,10,4
32686,772,10,4
32686,247,10,4
32686,773,10,4
32686,774,10,4
32686,439,10,4
32686,775,10,4
32686,339,10,4
32686,776,10,4
32686,777,10,4
32686,772,10,4
32686,778,10,4
32686,779,10,4
32686,402,10,4
32686,399,10,4
32686,780,10,4
32686,781,10,4
32686,782,10,4
32686,783,9,4
32686,784,10,4
32686,785,10,4
32686,786,10,4
66463,787,10,4
66463,788,10,4
66463,789,10,4
66463,331,10,4
66463,435,10,4
66463,790,8,4
66463,791,10,4
66463,792,10,4
66463,793,10,4
66463,640,10,4
66463,794,10,4
66463,795,10,4
66463,796,10,4
66463,797,10,4
66463,798,10,4
66463,799,10,4
66463,800,10,4
66463,801,10,4
66463,802,10,4
66463,803,10,4
66463,804,10,4
66463,805,10,4
66463,806,10,4
66463,807,9,4
66463,808,10,4
66463,809,10,4
66463,305,10,4
66463,810,10,4
66463,811,10,4
66463,104,10,4
66463,812,10,4
66463,813,10,4
66463,814,10,4
66463,815,10,4
66463,816,9,4
66463,817,10,4
66463,818,9,4
66463,668,10,4
66463,819,10,4
66463,820,10,4
66463,445,9,4
31162,665,10,2
31162,821,10,2
31162,822,10,2
31162,553,9,2
31162,823,10,2
31162,824,10,2
31162,825,10,2
31162,826,10,2
31162,827,10,2
31162,828,10,2
31162,829,10,2
31162,490,10,2
31162,830,10,2
31162,442,10,2
31162,831,10,2
31162,832,10,2
31162,833,9,2
31162,834,9,2
31162,835,10,2
31162,836,8,2
31162,837,9,2
31162,838,10,2
31162,839,10,2
31162,339,9,2
31162,840,10,2
31162,841,10,2
31162,842,10,2
31162,843,10,2
31162,844,10,2
31162,845,10,2
31162,670,10,2
31162,607,8,2
31162,846,9,2
31162,847,10,2
31162,848,10,2
31162,849,9,2
31162,850,10,2
31162,851,10,2
31162,449,10,2
31162,852,10,2
31162,853,10,2
203288,190,10,6
203288,854,10,6
203288,855,10,6
203288,856,10,6
203288,857,10,6
203288,858,10,6
203288,859,10,6
203288,860,10,6
203288,861,10,6
203288,862,10,6
203288,863,10,6
203288,864,10,6
203288,865,10,6
34324,866,10,2
34324,867,10,2
34324,435,7,2
34324,868,10,2
34324,869,10,2
34324,870,10,2
34324,871,10,2
34324,872,10,2
34324,873,10,2
34324,874,10,2
34324,248,9,2
34324,412,9,2
34324,875,10,2
34324,876,10,2
34324,877,10,2
34324,878,10,2
34324,879,10,2
34324,880,10,2
34324,881,10,2
34324,882,10,2
34324,883,10,2
34324,884,10,2
34324,96,10,2
34324,885,10,2
34324,886,10,2
34324,887,10,2
34324,888,10,2
34324,889,10,2
34324,890,10,2
34324,891,10,2
34324,892,10,2
34324,893,10,2
34324,700,10,2
34324,894,10,2
11678,895,10,6
11678,896,9,6
11678,897,10,6
11678,898,9,6
11678,711,10,6
11678,899,10,6
11678,900,10,6
11678,901,10,6
11678,902,10,6
11678,903,10,6
11678,605,9,6
11678,841,7,6
11678,904,10,6
11678,905,6,6
11678,906,10,6
11678,907,10,6
11678,908,10,6
11678,909,10,6
11678,910,10,6
11678,911,9,6
11678,912,10,6
11678,913,10,6
11678,914,10,6
11678,915,10,6
11678,916,10,6
11678,917,10,6
11678,92,10,6
11678,108,9,6
11678,918,10,6
11678,919,10,6
11678,920,10,6
11678,921,9,6
11678,507,8,6
11678,922,9,6
11678,923,10,6
11678,415,10,6
11678,924,8,6
11678,925,9,6
11678,926,10,6
11678,927,9,6
11678,928,7,6
11678,259,10,6
11678,929,10,6
11678,930,10,6
11678,931,10,6
11678,932,10,6
11678,892,10,6
11678,933,10,6
11678,934,10,6
11678,609,8,6
11678,935,8,6
11678,936,10,6
11678,937,10,6
147092,938,10,2
147092,939,10,2
147092,940,10,2
147092,753,9,2
147092,941,10,2
147092,942,10,2
147092,943,10,2
147092,844,10,2
147092,944,10,2
147092,945,10,2
147092,946,9,2
147092,947,10,2
147092,948,10,2
147092,949,8,2
147092,316,10,2
147092,950,10,2
147092,951,9,2
147092,952,7,2
147092,953,10,2
147092,954,10,2
147092,955,10,2
147092,907,10,2
147092,956,9,2
147092,708,8,2
147092,957,10,2
147092,958,10,2
147092,959,10,2
147092,960,10,2
147092,961,8,2
31796,962,10,11
31796,963,10,11
31796,964,10,11
31796,965,10,11
31796,966,10,11
31796,967,10,11
31796,968,10,11
31796,434,10,11
31796,969,10,11
31796,970,10,11
31796,971,10,11
31796,252,10,11
31796,972,9,11
31796,973,10,11
31796,974,10,11
31796,975,10,11
31796,976,10,11
31796,420,10,11
31796,977,10,11
31796,978,10,11
31796,979,10,11
31796,399,10,11
31796,980,10,11
31796,981,10,11
31796,982,10,11
31796,934,10,11
31796,983,10,11
31796,984,10,11
31796,985,10,11
31796,986,10,11
31796,987,10,11
31796,988,10,11
31796,309,8,11
31796,98,10,11
31796,989,10,11
31796,990,10,11
31796,991,10,11
31796,992,10,11
31796,993,10,11
31796,994,10,11
31796,995,10,11
31796,996,10,11
31796,997,10,11
31796,241,10,11
31796,998,10,11
31796,999,10,11
31796,1000,10,11
92125,1001,10,6
92125,1002,9,6
92125,1003,10,6
92125,1004,10,6
92125,1005,10,6
92125,1006,10,6
92125,1007,10,6
92125,1008,10,6
92125,1009,10,6
92125,1010,10,6
92125,710,10,6
92125,1011,10,6
92125,1012,9,6
92125,134,10,6
92125,1013,10,6
92125,24,10,6
92125,29,9,6
92125,1014,10,6
92125,1015,10,6
92125,1016,8,6
92125,1017,10,6
92125,1018,10,6
92125,1019,10,6
92125,1020,10,6
92125,1021,10,6
181700,1022,10,12
181700,189,10,12
181700,1023,10,12
181700,1024,10,12
181700,1025,10,12
181700,672,10,12
181700,1026,10,12
181700,1027,10,12
181700,1028,10,12
181700,1029,10,12
181700,1030,9,12
181700,1031,10,12
10048,1032,10,2
10048,1033,10,2
10048,1034,10,2
10048,615,10,2
10048,1035,10,2
10048,1036,8,2
10048,1037,10,2
10048,375,10,2
10048,1038,10,2
10048,1039,10,2
10048,1040,10,2
10048,1041,10,2
10048,1042,9,2
10048,1043,10,2
10048,1044,10,2
10048,1045,8,2
10048,1046,10,2
10048,1047,10,2
10048,1048,10,2
10048,1049,10,2
10048,885,10,2
10048,1050,9,2
10048,1051,10,2
10048,1052,10,2
10048,329,10,2
10048,1053,10,2
10048,460,10,2
10048,536,10,2
10048,1054,9,2
10048,818,8,2
10048,1055,8,2
10048,1056,10,2
14450,1057,10,2
14450,378,10,2
14450,1058,10,2
14450,1059,8,2
14450,824,10,2
14450,1060,10,2
14450,402,8,2
14450,451,10,2
14450,1061,10,2
14450,1062,10,2
14450,1063,10,2
14450,1064,10,2
14450,269,10,2
14450,969,9,2
14450,1065,10,2
14450,1066,8,2
14450,1067,9,2
14450,1068,10,2
14450,275,10,2
14450,1069,10,2
14450,1070,10,2
14450,1071,10,2
14450,1072,9,2
14450,1073,10,2
14450,1074,10,2
14450,805,10,2
14450,524,10,2
14450,1075,10,2
14450,1076,9,2
136900,211,10,6
136900,1077,10,6
136900,290,10,6
136900,1078,10,6
136900,1079,10,6
136900,211,10,6
136900,307,10,6
136900,8,9,6
136900,1080,10,6
136900,1081,10,6
136900,1082,10,6
136900,1083,10,6
136900,1084,10,6
136900,1085,10,6
17170,509,10,10
17170,1086,10,10
17170,1087,10,10
17170,1088,10,10
17170,769,10,10
17170,534,10,10
17170,1089,10,10
17170,1090,10,10
17170,1091,10,10
17170,1092,9,10
17170,478,9,10
17170,1093,10,10
17170,331,10,10
17170,1094,10,10
17170,1095,10,10
17170,547,10,10
17170,1096,10,10
17170,1097,10,10
17170,1098,10,10
17170,553,9,10
17170,1099,10,10
17170,1100,10,10
17170,1101,10,10
17170,1102,10,10
17170,1103,10,10
17170,1104,10,10
17170,1105,10,10
17170,1035,10,10
17170,1106,10,10
17170,1107,10,10
17170,1108,10,10
17170,1109,10,10
163788,1110,10,5
163788,1111,10,5
163788,1112,10,5
163788,1113,10,5
163788,1114,10,5
163788,95,10,5
163788,1115,10,5
163788,1116,10,5
163788,1117,10,5
163788,1118,10,5
163788,1119,10,5
163788,1120,10,5
163788,1121,10,5
163788,1122,9,5
163788,1123,8,5
163788,1124,10,5
37886,1125,1,6
37886,1126,10,6
37886,1127,10,6
37886,1128,10,6
37886,1129,10,6
37886,1130,10,6
37886,1131,10,6
37886,1132,10,6
37886,1133,10,6
37886,1134,10,6
37886,1135,9,6
37886,1136,1,6
37886,1137,10,6
37886,1138,10,6
37886,548,10,6
37886,1139,10,6
37886,1140,10,6
37886,939,10,6
37886,426,10,6
37886,1141,10,6
161850,1142,10,2
161850,1143,10,2
161850,1144,10,2
161850,1145,10,2
161850,1146,10,2
161850,1147,9,2
161850,1148,10,2
161850,116,8,2
161850,1149,10,2
161850,1150,10,2
161850,385,10,2
161850,1151,10,2
161850,1152,10,2
161850,1153,10,2
161850,1154,10,2
161850,1155,8,2
161850,1156,10,2
161850,1157,7,2
161850,1158,10,2
161850,536,10,2
161850,1159,10,2
161850,1160,6,2
161850,941,10,2
161850,1127,3,2
134899,1161,10,2
134899,1162,9,2
134899,1163,10,2
134899,1164,10,2
134899,1165,10,2
134899,907,10,2
134899,1166,9,2
134899,1167,10,2
134899,1168,10,2
134899,89,10,2
134899,1169,10,2
134899,1170,10,2
134899,1171,10,2
134899,1172,10,2
134899,1173,10,2
134899,1174,10,2
134899,1175,10,2
142632,89,10,2
142632,1176,10,2
142632,938,10,2
142632,1177,10,2
142632,1178,9,2
142632,1179,10,2
142632,1180,10,2
142632,1181,10,2
142632,1182,9,2
142632,220,10,2
142632,1183,10,2
142632,1184,10,2
142632,1185,10,2
142632,1186,10,2
142632,426,10,2
142632,21,10,2
142632,1187,10,2
142632,1188,7,2
142632,1189,10,2
142632,1190,10,2
142632,1191,10,2
142632,1192,10,2
142632,1193,10,2
142632,1194,10,2
142632,1195,10,2
142632,952,7,2
142632,1196,8,2
142632,1034,8,2
142632,159,9,2
142632,956,9,2
142632,1197,9,2
12482,1198,10,2
12482,1199,10,2
12482,1200,10,2
12482,1201,10,2
12482,302,10,2
12482,834,8,2
12482,1202,10,2
12482,1203,10,2
12482,509,10,2
12482,1204,10,2
12482,1205,10,2
12482,1206,10,2
12482,1207,10,2
12482,1208,9,2
12482,1209,10,2
12482,881,10,2
12482,1210,10,2
12482,1211,10,2
12482,1212,10,2
12482,1213,9,2
12482,1214,10,2
12482,193,10,2
12482,1215,10,2
12482,304,10,2
12482,1216,10,2
12482,1217,9,2
12482,671,10,2
12482,1218,10,2
12482,1219,8,2
12482,1220,10,2
12482,1221,10,2
12482,1222,9,2
12482,1223,8,2
12482,1224,10,2
18543,1225,10,13
18543,1226,10,13
18543,1227,10,13
18543,1228,10,13
18543,1229,10,13
18543,1230,10,13
18543,1231,9,13
18543,338,8,13
18543,1232,10,13
18543,1233,10,13
18543,1234,10,13
18543,1235,10,13
18543,1236,10,13
18543,1237,10,13
18543,1238,10,13
18543,1239,10,13
18543,184,10,13
18543,1240,10,13
18543,1241,10,13
18543,1242,10,13
18543,443,10,13
18543,1243,10,13
18543,51,10,13
18543,897,10,13
18543,1244,10,13
18543,1245,10,13
18543,168,10,13
18543,1246,10,13
18543,1247,10,13
18543,451,10,13
30688,1248,10,11
30688,1249,7,11
30688,996,10,11
30688,1250,10,11
30688,1251,10,11
30688,1252,10,11
30688,1253,10,11
30688,1254,10,11
30688,1255,10,11
30688,1256,10,11
30688,412,10,11
30688,1257,10,11
30688,701,10,11
30688,1258,10,11
30688,1259,10,11
30688,1260,10,11
30688,1261,10,11
30688,1262,10,11
30688,1263,10,11
30688,1264,8,11
30688,1034,8,11
30688,1265,10,11
30688,1266,10,11
30688,1267,10,11
30688,1268,10,11
30688,962,10,11
30688,573,10,11
30688,1269,10,11
30688,1270,10,11
30688,1271,10,11
30688,1272,10,11
30688,1273,10,11
19079,1274,10,2
19079,1275,10,2
19079,1276,8,2
19079,1277,9,2
19079,777,9,2
19079,1278,10,2
19079,264,8,2
19079,413,10,2
19079,375,9,2
19079,1279,10,2
19079,1088,10,2
19079,1280,10,2
19079,1281,10,2
19079,449,10,2
19079,783,8,2
19079,1282,10,2
19079,1283,10,2
19079,1284,8,2
19079,650,10,2
19079,1285,10,2
19079,1286,10,2
19079,1287,9,2
19079,1288,10,2
19079,1289,10,2
19079,1290,10,2
19079,1259,9,2
19079,28,10,2
19079,1249,10,2
19079,1291,8,2
19079,1292,9,2
19079,1293,10,2
19079,1294,10,2
19079,1295,10,2
19079,1296,9,2
19079,1297,10,2
19079,652,9,2
