movie_title,21 그램,JFK,강철중: 공공의 적 1-1,거북이 달린다,공공의 적,그랜 토리노,그린 마일,끝까지 간다,나우 유 씨 미 2,나이트 크롤러,내부자들,내부자들: 디 오리지널,대부,대부 2,대부 3,더 콜,럭키 넘버 슬레븐,레드 드래곤,레옹,로드 오브 워,로스트 인 더스트,리플리,링컨 차를 타는 변호사,마더,메멘토,몬스터,무간도,무간도 3 - 종극무간,바람의 소리,범죄와의 전쟁 : 나쁜놈들 전성시대,범죄의 재구성,베스트 오퍼,보이 A,보이스,복수는 나의 것,부당거래,분노의 질주,블랙머니,비열한 거리,빠삐용,살인의 추억,세븐,세븐 데이즈,스워드피쉬,스카페이스,슬럼독 밀리어네어,시카리오: 암살자의 도시,시티 오브 갓,신세계,쏘우,쓰리 데이즈,아메리칸 갱스터,아메리칸 싸이코,아이리시맨,악마는 사라지지 않는다,암수살인,양들의 침묵,양자물리학,어 퓨 굿 맨,언터처블,엔드 오브 왓치,엘라의 계곡,엘리트 스쿼드,용의자 X의 헌신,우아한 세계,유주얼 서스펙트,이스턴 프라미스,이탈리안 잡,인비저블 게스트,작전,저수지의 개들,젠틀맨,종횡사해,추격자,친구,침묵의 목격자,칼리토,캐치 미 이프 유 캔,타짜,트레인스포팅,트리플 9,특별수사: 사형수의 편지,파고,펄프 픽션,프라미싱 영 우먼,프라이멀 피어,프리퀀시,플레이스 비욘드 더 파인즈,호텔 뭄바이,홀리데이,히트
내부자들,-0.011107537314616214,-0.01375524905452644,-0.01205115307568716,-0.011265776691271576,-0.012027947598728833,-0.010047833924166171,-0.011001423220416844,-0.008795831927290143,-0.005612007796130615,-0.011051634695583804,1.0,-0.006770780369477514,-0.013880074626822109,-0.012640468538163089,-0.012140713127961165,-0.008642113807739936,0.012046177993760794,-0.014161432130309936,-0.009609152434918163,-0.013435035593098658,-0.011232670914121008,-0.012915966837231199,-0.013392778911290258,-0.011253067532936003,-0.010730894888144299,-0.011989571785680475,-0.011133562219995945,-0.013215438913336394,-0.01146372161329631,-0.011379256698589453,-0.010675358071925422,-0.008203076724102327,-0.012073509023993173,-0.007963097387957566,-0.0118389508765523,-0.010444503716504072,-0.012282941186609915,-0.005143020840112114,-0.011836256399875407,-0.008467501673125313,-0.010337602637233401,-0.010317047062207789,-0.010688861326707912,-0.013143705127050266,-0.013390956743410004,-0.011732456552364103,-0.010177655324379035,-0.013164815590018487,-0.009278411574554083,0.023735018901853,0.06372017537071267,-0.01338616979986408,-0.01231878453466998,-0.010057125512237476,-0.008589245346053962,0.04265247225723169,-0.013168001574664755,-0.0071819425697743034,-0.013410533865013842,-0.01409980983488087,-0.01270153464453816,0.04633029198868335,-0.01355547275128812,-0.009376374265475078,-0.01076412395547618,-0.012066875211786217,-0.012750948873570185,-0.013555657794251812,-0.00958477560881636,-0.008087536022800636,-0.01379177970974802,-0.009081604435047696,-0.011557889008086353,-0.011638794578706204,-0.01058460920169213,-0.00843007487120972,-0.013330118994827741,-0.010037338723530709,-0.008980064106019094,-0.012749548508580375,-0.0069775280419020515,-0.008729953577501077,-0.013529959201450389,-0.012806651656113771,-0.00770475574332717,-0.012116294862064935,-0.008754818668631871,-0.010826785060975938,-0.009071374520870014,-0.010940241869738592,-0.012124497860577678
내부자들: 디 오리지널,0.043202899733991,0.0210794570168282,0.030196236385496667,-0.009844160576539567,0.020038887923834615,-0.008779908683307035,-0.009613165582818831,-0.007685895457486143,0.09669805049814958,-0.009657040926514553,-0.006770780369477514,1.0,-0.012128563097354104,-0.011045381553566777,0.023794789279772858,0.07427998653455165,-0.011421783214726302,-0.012374416403313488,0.0377021084981818,-0.011739683055537284,-0.009815232381421578,-0.011286115021743143,0.05553670014562565,-0.009833055173079466,-0.009376774926730546,-0.010476620754752851,-0.009728630105676601,-0.011547797042091794,0.031890694585226656,-0.009943320665087131,-0.009328246240981554,-0.0071679393890615945,0.03275427592787451,-0.006958242784486536,-0.010345006534422154,0.03171717521799484,0.025498811224464464,-0.004494028630780428,-0.010342652070828089,-0.007398996841198235,-0.009033111797451948,-0.009015150108094797,-0.009340045534721092,0.016221741247285378,-0.011701166467976932,-0.010251950613243483,-0.008893348062143345,-0.01150356182091565,0.04105724894268068,-0.010309406564176357,-0.009712060518671616,-0.01169698358363368,-0.010764290504802827,-0.008788027775979633,0.027965371190658558,-0.005938166874419376,-0.011506345769622589,0.055430914842238596,-0.011718273173886016,-0.012320570158360975,-0.011098741794357457,0.05867238295857981,0.02146432108888042,-0.008193179789067168,-0.009405810854175843,-0.010544169345547423,-0.011141920495541358,-0.011845084072243656,-0.00837528319342519,-0.007066978643264008,-0.012051410019888744,-0.00793560664312553,0.031160824356283316,0.02987491273600953,-0.009248948872038636,-0.007366292886733314,-0.011648005768757477,-0.008770737860631447,-0.007846879577842327,-0.011140696841087403,-0.006097041362892343,-0.007628330225046996,-0.011822628356933413,-0.01119059420450492,-0.0067325009911737696,-0.01058735278387683,-0.0076500576173563935,0.037448328255743256,-0.007926667630697954,-0.009559704640278294,-0.010594520654923896
대부,-0.0008502647479255108,0.007829490096549858,-0.005606529224899957,-0.020180492644060334,0.008607204577518773,0.0018991600707986996,0.0007573683560412048,-0.015756057160674443,-0.010052842795647526,0.021536150801486405,-0.013880074626822109,-0.012128563097354104,1.0,0.2516172032622069,0.07199977713027479,-0.015480700435092963,-0.007720281604962987,-0.025367507697582656,0.048358770187962995,-0.00617081406761567,-0.020121189951439068,-0.00652564639274027,-0.023990611895602355,0.00011739406889271606,-0.019222353796712707,-0.02147703366194171,0.00041114447007721793,-0.023672941075180327,-0.020535073260409934,2.0140877487236634e-05,0.0026338902443176168,-0.01469424914286361,0.03784543119786306,-0.014264371881800127,-0.0052236545377690865,0.003550019107257138,-0.002256634400782245,-0.009212742012944806,-0.021202398357137664,0.008517412988117694,-0.01851784565724081,-0.018481024260725638,0.002696904811051899,0.013342518809313619,0.07640910789334168,0.017208422077758252,-0.018231330518608913,-0.023582259035953877,-0.016620506660133205,0.037147430849219044,-0.01990968801573708,-0.008240553561228497,-0.012207484437793655,-0.018015424322882792,-0.015385996658212352,-0.012173220052303079,0.022695073753111656,-0.012865081846659151,0.008355912408572152,0.0010801347592036955,-0.00424780512774381,0.012936048641179943,0.004763015866085744,-0.01679598815756571,-0.0014392403331645854,-0.0039666134353546515,-0.005299745936477931,-0.024282378383573326,-0.017169299460599797,-0.014487279988707028,0.04038302630705347,-0.016267964164400593,-0.00046602682901182883,-0.020848683123932798,-0.018960310859036912,-0.01510087307687648,0.07405982269356426,-0.017979980060592742,-0.01608607400989173,0.014603174331206639,-0.01249891216398996,-0.01563804864783483,-0.009662652717633545,-0.02294067658393075,-0.013801602043378089,0.012258469041994954,-0.015682589721425274,-0.019394122772833453,-0.016249639222102354,-0.019597359030518863,0.032694887622902985
대부 2,-0.018120066087726937,0.013462663545912166,-0.01965941540231595,-0.018378206833191923,-0.01962155959646332,0.0034100339382438713,-0.017946958913267797,-0.014348910231371281,-0.009155040336161052,-0.018028870431781495,-0.012640468538163089,-0.011045381553566777,0.2516172032622069,1.0,0.13588944037722867,-0.014098145151206772,-0.021323493526139756,-0.0042631872026381145,0.034326984199094246,-0.021916985371506912,-0.0183242003641735,-0.0027032867638927646,-0.02184805075122806,0.0018192493051748776,-0.01750563775264207,-0.019558955956348455,0.026850847589892504,0.007114637250585255,-0.0005183593765128223,0.04686353405546997,-0.01741503884203883,-0.01338193049937679,-0.0009072522289679063,-0.01299044485251703,0.020451757662834833,-0.01703843905593053,-0.020037538452394886,-0.008389967539497624,-0.0015392779356267908,-0.013813295023827747,0.006495504234224734,-0.016830515108996705,0.02845416561590738,-0.004268420977913146,0.030837750070142538,0.0008812067661047036,0.0077989585964707816,-0.0020172743902728296,0.008861662744275788,0.0022342663166930402,-0.018131587310146004,-0.02183726910517719,-0.02009601080474985,-0.0164064971174579,-0.014011899209143077,-0.011086050271078642,-0.0025272809630145564,-0.011716123053786522,0.012228458710887754,0.01000302836055807,-0.020720402790970528,-0.02125020153774612,-0.02211345819928125,-0.015295966742340074,0.0021690932491581555,-0.019685063404846565,0.0007496289866908893,-0.022113760065539795,-0.01563593824161606,-0.013193445411808872,-0.0045065943370580465,-0.01481509968272784,-0.01885473860939011,-0.01898672234664658,-0.017266997428407954,-0.013752239534662718,0.0516725385600955,-0.016374218322539182,-0.014649453831585998,0.012942138067996633,-0.011382655368788259,-0.014241440860068186,-0.005756002872784317,-0.020891883393983093,-0.012569004208986117,0.03865005865123498,0.005752557123975675,-0.017662066330791905,-0.014798411310164029,0.00621492999145166,-0.01977906499805997
대부 3,-0.01459251694142361,0.012951819474880595,-0.007560681852441084,-0.017651603363789896,0.0029963577062052755,0.010361396999389557,-0.017237405324609364,-0.013781609620877355,-0.0029089221932334245,3.6250549034776187e-05,-0.012140713127961165,0.023794789279772858,0.07199977713027479,0.13588944037722867,1.0,-0.01354075882554523,-0.003802666533063361,0.012412465120073822,-0.015055947946738965,0.027125597432274405,-0.017599732102417883,-0.02023717759711207,-0.020984263025929123,-0.017631690220810372,0.0012842898996253793,0.022266952810841498,-0.0174444452183848,-0.005606752438025968,0.0016973231778256194,0.05203633604645367,0.01564161660996226,-0.012852860540789489,-0.01891718594651197,-0.012476852727638491,0.017543753556036875,0.007289380683407611,-0.019245331405758945,0.020931456926488425,0.03697441748454369,0.014698953734218378,0.008747070328445981,0.03274291307009117,0.009044284737640419,-0.004089419130041808,0.057376681361668694,0.016298719091717175,0.0361685753110301,0.015112934528073954,0.039561495440371665,-0.018485837789011493,-0.017414734226224644,0.012268450356042257,0.06940443588445114,0.005145213350010969,-0.013457922715642749,-0.010647750568499151,0.034420784664493644,-0.011252912701650946,0.015206062308694075,-0.022092063204395777,-0.019901197920115778,0.006637643595119035,-0.0212391772863546,-0.014691223167315621,0.030536158069977743,0.004247305805497311,-0.019978621820420484,-0.004548112409760851,-0.015017753503745106,-0.012671827427171043,0.06548972222962059,-0.014229367738000457,-0.018109294910089245,-0.01823606051903385,-0.01658432689631999,-0.013208528983974566,0.07319323390327591,0.010505336405909773,-0.01407027088542113,0.033515984731381586,-0.010932629043748116,-0.013678389174333444,0.011065206609644948,0.0017087701571803192,-0.01207207422293956,0.030027809737865528,-0.013717348647636855,-0.0017503809804660288,-0.01421333915937162,-0.017141544296557076,0.03926932440021318
더 콜,-0.00965302813894211,-0.015341480197212268,-0.013440870865467091,-0.012564926256895667,-0.013414989373695344,-0.011206532470725932,-0.012270088008449113,-0.009810151804276038,0.05099708958433267,0.023290297910559726,-0.008642113807739936,0.07427998653455165,-0.015480700435092963,-0.014098145151206772,-0.01354075882554523,1.0,0.0064582752315440846,-0.01579450359132702,0.015260984470524134,0.015856491489734576,-0.012528002779715795,-0.014405413429866483,0.026552862307144466,0.011908542210473187,0.013713198537770394,-0.013372188129341335,0.012137951490311397,-0.014739420099391226,0.004926709561819824,0.01192317029507735,0.008507677760316504,-0.009149041112971795,0.010937670708171832,-0.008881387781606371,-0.013204197881726384,-0.011648945526270146,0.029405053066499008,-0.0057361049632515615,-0.01320119268273525,-0.009443959082323289,0.013956202174991638,-0.011506790794637258,0.00899272300194482,0.000954381807115166,-0.014935178337112519,0.07012662834240066,0.005552386638796524,-0.014682958983411352,0.017357741791660483,-0.013158758659417074,0.04038446944691297,-0.014929839371651111,-0.004299740375997488,-0.011216895548401336,0.02003362771176933,-0.007579379500984133,0.01813798060380583,0.026763691566616715,-0.014957013057968057,-0.002277109277466297,-0.014166253293630107,0.005210742688301474,-0.015118666041841172,-0.01045764126445252,-0.012005423809388207,0.045120264754395366,-0.014221365884696269,0.005935105990812999,-0.010690075084390535,-0.009020176461087595,-0.015382223503382227,-0.010128879095311759,0.01036088124022449,0.035161522676527834,-0.011805207729739727,-0.009402216287397777,-0.01486732488630126,-0.011194826982001164,-0.010015629314022006,-0.014219804032077309,-0.00778216431094776,-0.009736676478986942,-0.015090210314282619,-0.014283492214211307,-0.008593254632617092,-0.013513524688147024,-0.009764408968720337,0.014359513377588277,0.03933689039665452,-0.01220185133195218,-0.013522673642029427
럭키 넘버 슬레븐,0.007734621210215421,-0.0031473174800952745,0.02433933432025349,0.007821683583208165,-0.020290218038983614,-0.016949919299812592,-0.018558550746013112,-0.014837888689989975,-0.00946702343731534,0.02022197900708447,0.012046177993760794,-0.011421783214726302,-0.007720281604962987,-0.021323493526139756,-0.003802666533063361,0.0064582752315440846,1.0,0.02536458480395257,-0.01620989753022583,0.039903209613987196,-0.006393946500294319,0.011502077233790925,0.010334738833588144,0.0010556290312331285,0.000307851154554575,-0.020225481008182476,-0.018781459026158593,-0.0084692947336102,0.021800797510833015,0.015338302246045554,0.0034945419819513456,-0.013837956472319387,0.012171456549265967,-0.013433129878649976,0.017793737242644127,-0.002219222974905712,-0.0036441791631798824,-0.008675878687394698,-0.019966849801055692,-0.014284020925675574,-0.017438736724460526,0.028382524639292694,-0.0010297626402080496,0.042826237533110885,0.010205422972585875,-0.019791747480304038,-0.017168917968939146,0.00736039370928275,-0.015651963259553012,0.013698515865936867,0.02780697087012368,0.014576991281846332,0.02794065348070047,0.000257983597890814,-0.014489393093147385,-0.011463837830294766,-0.02221340098919826,-0.012115382070635181,-0.005780033105526235,0.029576473761362448,-0.008624357813221843,-0.010418348361452992,0.013688715989481544,-0.01581721874825196,0.006640364325363354,-0.02035588591375514,0.01364489732646327,0.00818053421371912,-0.01616877570851484,-0.013643048238595773,0.005325155839250181,-0.015319964825120585,-0.019497265524271813,-0.01963374696925415,-0.0031323748238202558,-0.01422088480331254,-0.00813152756820632,-0.01693221470744485,0.008837941371926632,-0.021507503006168237,-0.01177055055995401,-0.014726757005195337,-0.013371539966594953,0.0011793550855233137,-0.012997327489665976,0.0028707833810696763,-0.014768702492275443,-0.018263949667658066,-0.015302707750504817,-0.01845534253571857,-0.0019085817531142098
레드 드래곤,0.017761405360016386,-0.007720682572464961,-0.0005920681005420233,0.0027082046421391596,-0.0021346513404561962,0.020301950904657633,-0.020106425630377487,0.011209394827996471,-0.010256619996273902,0.001975535379711101,-0.014161432130309936,-0.012374416403313488,-0.025367507697582656,-0.0042631872026381145,0.012412465120073822,-0.01579450359132702,0.02536458480395257,1.0,-0.017561883124820224,0.06415265496540973,-0.02052905863544465,-0.003802959980925863,-0.0016409126932678318,-0.020566335912311228,-0.005907493211869473,0.010003546996136413,-0.0028765094012394208,0.0032891615360294436,0.01257144882077257,0.018827491459202695,-0.0069050257380746435,0.00446001852274596,0.01120664876312316,-0.014553519322962274,-0.0062027850885587755,-0.01908858817760621,0.013991329728456904,-0.00939948986284688,-0.00034498589587608926,0.0048547761195412145,-0.018893213583147054,0.02090869358451655,0.0015581529803911605,0.0278451518927277,0.052207268028542836,-0.02144247706914471,-0.01860089060945052,-0.0006467818731879965,-0.002468231046304815,0.030130589164943,-0.020313269427648543,0.060340424862803596,0.025088311122993007,-0.018380607864617184,0.0056356961134942695,-0.012419978581735304,0.00536112093391676,-0.013125864832908245,-0.009882135190822322,0.04864370424899056,-0.003359475956415145,-0.02380713071858415,0.0317092432995308,-0.002868078541835264,0.025794019758425664,-0.007325648966266611,0.06849793729737047,0.017356959976217938,-0.017517331539875173,-0.014780945911948914,0.0539404782043623,-0.016597725632345472,-0.02112343386208171,-0.02127129853433009,-0.0010781600951171547,-0.015406976902945756,0.011258211721476702,-0.018344445125703653,-0.01641214845444826,0.002609711059323896,-0.012752272669413913,-0.015955041347461504,-0.02472762959988168,0.06088498646183755,-0.01408136886016121,0.01065145348853786,-0.016000485295539595,-3.818879888590706e-05,-0.01657902923238901,-0.019994609345090387,0.008642550818619569
레옹,-0.010384581423411005,0.006058534027240645,-0.014944882684679597,-0.01397092128408232,0.006419712343021575,-0.012460525419327542,-0.013643091110123011,-0.010907892003522273,0.06400040953639696,-0.013705359392758153,-0.009609152434918163,0.0377021084981818,0.048358770187962995,0.034326984199094246,-0.015055947946738965,0.015260984470524134,-0.01620989753022583,-0.017561883124820224,1.0,0.008820452795065978,-0.013929866129227675,0.0076349455058038924,-0.016608660465436065,0.01491472521221173,0.01124556793735445,-0.014868514460913735,-0.013806959400101482,-0.016388737488101317,-0.014216396851366851,-0.014111650174153681,-0.013238731016017382,-0.010172804089798268,0.039466957269802344,-0.009875200781392337,0.008077390976909175,-0.012952443783803929,0.010072383028364442,-0.006377965877423363,0.010747222800093,-0.010500722905303425,-0.012819873557657999,-0.012794382166473424,-0.013255476679881981,0.0030510221200378113,0.005200326627643829,-0.014549660574134317,-0.012621519606685125,-0.016325958464107317,0.0571682625286721,-0.014631202576780784,-0.013783443693103744,0.00829926921211906,-0.015276777959107408,-0.012472048108717356,-0.01065169973698866,-0.008427499869513624,0.03248693717755697,0.03419013843470735,0.029473049412312054,0.0050156189357550155,-0.015751434239183182,0.008309412410010476,-0.01681042044118426,-0.011627834492276112,-0.013348811413116064,0.03027031113283416,0.006389033109365232,-0.01681064991676782,-0.011886277282605287,-0.010029519690752435,0.006066477088842016,-0.011262284365491336,0.04041844759403401,0.010737622116522915,-0.013126191476366213,-0.010454309158803144,-0.016530954614827273,-0.01244751010525242,-0.011136362115930172,0.010845672939769548,-0.008652975973366974,-0.010826194907578463,-0.01677878056350625,0.010377336951903373,-0.009554825996729027,0.006467420136889583,-0.01085703061828263,0.019335215086143564,-0.01124959803860625,-0.013567218859340575,-0.015035839060292574
로드 오브 워,0.030646714790304962,0.027378297756927093,0.0016168894200224995,0.004937439874740444,-0.02085495096757702,-0.017421682469001522,-0.019075086580823197,-0.015250868201493586,-0.009730516903011256,-0.019162146974462377,-0.013435035593098658,-0.011739683055537284,-0.00617081406761567,-0.021916985371506912,0.027125597432274405,0.015856491489734576,0.039903209613987196,0.06415265496540973,0.008820452795065978,1.0,-0.01947604104740871,0.01171674890323037,0.018699846617638998,-0.01951140622353695,0.01977950468233799,0.014693722416985633,-0.01930419901538501,0.029329143588670763,0.01348090369219569,-0.019730202393102855,0.01115812723656648,-0.014223105102528655,-0.020933948758521875,-0.013807011064252321,-0.0043157656673274356,-0.002054869121487413,-0.0012695956574701433,-0.008917352404919114,0.01055652984478344,-0.01468158476426756,-0.017924105035557605,0.001766404401794224,-0.018533143500831503,-0.008787025581861828,0.0205045461242173,-0.004018416376361477,0.004736891671711562,0.00414622233285189,-0.016087600719575455,-0.020456614537051287,-0.019271320531809005,0.06980692180505513,0.023529033612587496,-0.01743779291611207,-0.014892673007602402,-0.01178290816745843,-0.003513548494884037,-0.012452586687393538,-0.00788842581067264,0.04559963677932266,-0.0032544253854669193,0.018719158741439267,0.06139638167407172,0.043689867814778086,-0.018663639449518623,-0.020922446561063214,0.013474012258895782,0.008358358576997165,0.004308862614381891,-0.014022772033180968,0.030285518664206174,-0.01574636184978611,0.013942518085442607,-0.002471977704612698,0.059591803672757064,0.010468211974454071,-0.006276355357452319,-0.017403485108824328,-0.015570303668143595,0.03359122600350583,-0.012098157561323248,-0.015136643414313682,-0.0029293816543153038,-0.0014222671045628753,-0.01335907908854107,-0.021008134029763825,0.005239585597561218,-0.006326191598504927,0.013376620505012643,0.005555208841536903,0.00012305617982668213
로스트 인 더스트,-0.016101993267975755,-0.019940237102230033,-0.017469901761276718,-0.0163313842936787,0.006723915279760859,0.014309273343286275,0.02494457906549987,0.011162489546612376,-0.008135422748858433,0.013969455596708764,-0.011232670914121008,-0.009815232381421578,-0.020121189951439068,-0.0183242003641735,-0.017599732102417883,-0.012528002779715795,-0.006393946500294319,-0.02052905863544465,-0.013929866129227675,-0.01947604104740871,1.0,0.0029709052954633754,-0.019414783831994277,0.007519200376262202,-0.015555995208846662,-0.017380630711444852,0.010444523332445908,-0.019157703673511307,0.007543235015932674,-0.016495890093850715,0.012939777426789102,-0.011891554576582407,-0.017502309964726796,-0.011543669573308837,-0.017162283764133188,-0.015140829489647073,-0.017805912390452174,-0.007455557843192883,-0.017158377727710842,-0.012274877056485316,0.012605765455882462,-0.014956062503833084,-0.015495061438911181,-0.019053715101503967,0.02281361383117552,0.0019104133342115238,0.03712745908846766,0.0016015344937686394,-0.01345040907622114,-0.01710322369594287,0.01201217916197025,0.01964889941710653,0.0006844771612235922,-0.014579268356824784,-0.01245136224365064,-0.00985137173170997,-0.019088936341356097,-0.010411271880880445,-0.019440522223613567,-0.020439728142280397,-0.018412724580289242,-0.01888351844012727,-0.004476992259861204,-0.013592420266014458,-0.015604165582109704,-0.017492693287647857,0.001879638062151398,-0.019650900497881204,0.010358811300469702,-0.011724061500318855,-0.019993193608050516,-0.013165108460462484,0.009676500482575243,-0.01687212805552074,0.03746469076388025,-0.01222062145549863,-0.0019800188568084276,-0.014550584524439036,-0.013017910963111255,-0.018482327669946206,-0.010114943247588905,-0.012655339320777245,-0.019613646644343327,-0.018565106999974035,-0.0111691657292207,-0.017564334269222274,-0.012691384892235189,-0.015695001981785223,0.005738773280189856,-0.015859474152272436,-0.0175762257104201
리플리,-0.01851499190642569,-0.02292842397930097,-0.02008789125253141,-0.018778758814883195,-0.0200492103815247,-0.001330551018173668,0.02019415776233816,-0.01466164392081403,-0.009354573924089211,-0.018421808646300976,-0.012915966837231199,-0.011286115021743143,-0.00652564639274027,-0.0027032867638927646,-0.02023717759711207,-0.014405413429866483,0.011502077233790925,-0.003802959980925863,0.0076349455058038924,0.01171674890323037,0.0029709052954633754,1.0,0.011996680574457963,-0.0036756887675019065,0.0043815697713743785,0.02491593761310707,0.015509228085016298,-0.005306988697400013,4.223852855389357e-06,-0.01896791698356797,-0.017794598631670218,-0.01367358892008292,0.013449505180758476,-0.013273570865623394,-0.003014472903412605,-0.0008519076651212513,-0.00394999756304554,-0.008572826408960395,-0.019729683118660194,-0.014114355010022145,-0.0172315990249577,0.05147077152471629,0.002747891090594784,0.011938151015273102,-0.006301150247394737,-0.004591384067314362,-0.016964985182566485,-0.00885345581615402,0.009759424341567737,-0.006118293400469383,0.024522588215572398,-0.022313211154050282,0.033095390151652325,-0.01676407579706773,-0.014317287762358388,-0.01132767011166011,0.009928394549489806,-0.011971475295141058,0.029143705700031285,0.020781681473009638,-0.009127764498024155,-0.007513349113453025,0.006099397141134236,-0.015629341475040394,0.0007218271742295493,-0.010541352971585425,-0.006982913819881823,-0.018944504643637235,-0.015976722633974188,0.01343583150045828,0.007481291890880531,-0.015137993944977154,-0.019265676574274786,-0.006616181431600768,0.04914025900833949,-0.014051968819913344,-0.004855580463925066,-0.016731093487633752,0.01323946587113028,0.01965462341080382,-0.011630739700750509,-0.014551832260622894,-0.003496779098729338,-0.02134722081458541,0.009782209735793456,0.008751175862305038,-0.014593279518282199,-0.018047010070612258,-0.015120941850274341,-0.010142362330942357,-0.02021014860446838
링컨 차를 타는 변호사,-0.019198500295951965,-0.011228638167068903,0.0032916685809097532,0.006747942358898655,0.019417852372272722,0.0042572810883462105,-0.01901509047150676,0.012433492766580926,-0.009699911896143023,-0.0035743700214265085,-0.013392778911290258,0.05553670014562565,-0.023990611895602355,-0.02184805075122806,-0.020984263025929123,0.026552862307144466,0.010334738833588144,-0.0016409126932678318,-0.016608660465436065,0.018699846617638998,-0.019414783831994277,0.011996680574457963,1.0,-0.00402618865909945,0.04134681815151089,-0.004396178925600996,-0.0037590188318040534,-0.022841841598403734,-0.005914547597712738,0.023448031330441214,0.013336865501166755,-0.01417836973711182,0.014525790361326507,-0.013763584422824845,-0.020462690826000034,0.026027872475379094,-0.009546885044246663,-0.008889305011926635,-0.02045803363603838,0.017142528487678842,-0.0017964976713750493,0.02691967732442423,-0.0037039083445696633,-0.02271785541872813,-0.023145210294557406,-0.003273516676029766,-0.017591272774755345,-0.007454227589239811,0.013081792095639238,0.023709636765014228,0.018232860813037925,0.0005124500378491698,-0.007958316994484496,-0.017382946521281875,0.0038281395336152184,-0.011745847856173096,-0.006200744549407471,-0.01241342006295893,-0.006717161890659482,0.021424989151948275,0.018713131908251808,-0.011220065388422682,0.01514968634939241,0.00520437124288677,0.01748304662663205,-0.020856640024053536,-0.008859707277617543,0.011895043766048911,-0.0165665270482912,-0.013978666767380049,-0.0024428304218666137,0.021625577493734924,-0.01997689760180569,-0.006834983611912217,-0.018294660385594477,-0.01457071809219568,-0.02304005705481768,-0.01734874662097252,0.002941255311465624,-0.007569113145954117,-0.012060105708688073,-0.015089034733266756,-0.007547446287897207,0.01349402834254899,0.01280007799961324,-0.020942057983375038,-0.015132012077921309,-0.018713242216511633,-0.015679153847580934,-0.0005153794154824716,-0.008268434453950407
마더,-0.016131231747528688,-0.01997644517939731,-0.01750162412986408,-0.016361039308296747,-0.017467923326884585,0.013636524558033412,-0.015977124586172915,-0.012773992939435982,-0.00815019529209198,0.03965633164725314,-0.011253067532936003,-0.009833055173079466,0.00011739406889271606,0.0018192493051748776,-0.017631690220810372,0.011908542210473187,0.0010556290312331285,-0.020566335912311228,0.01491472521221173,-0.01951140622353695,0.007519200376262202,-0.0036756887675019065,-0.00402618865909945,1.0,0.030895471928222375,-0.017412190978997932,0.0475045580995348,-0.01919249080314288,-0.016648510357907913,0.00457621480027759,0.05755585558733803,-0.011913147616000189,0.009585734698880813,-0.011564630912763439,0.005765538333723793,0.013252654580217535,-0.01783824489716026,-0.00746909586745647,0.0056094816774178765,-0.01229716614429319,0.033809964021478255,0.007285227099034579,0.009578340056913355,-0.019088313405585457,0.0022792575207053575,0.031767136002031,0.005507299425422187,-0.01911897166589929,-0.013474832730125843,-0.01713428023956455,-0.01614148841590718,-0.01944043950851575,-0.017890299401933662,-0.014605741827074957,-0.012473971798524311,-0.009869260146277814,0.0027633133219197494,-0.01043017697883593,-0.019475822903602384,-0.020476843210173505,0.005180672247175339,0.00545595154332579,0.016008032143047142,-0.013617101788072579,-0.015632500091304985,-0.017524457041768533,-0.018517922150915318,-0.01968658318901409,-0.01391975846801099,-0.011745350400813967,-0.0013307594082997453,-0.013189014057001259,-0.01678526759089238,0.037768795472750354,-0.015371794769020765,0.012625154557128768,-0.019359038159137684,-0.014577005909730987,-0.013041549274044755,-0.018515888431690122,-0.010133310263175236,-0.012678319263310334,-0.019649261688818028,-0.018598818074893983,-0.011189447033427117,-0.01759622811117374,0.01299065342451703,-0.01572350143442389,0.019801316753792656,-0.01588827225838294,0.00634905371980573
